"TID_INTRO_MESSAGE_TITLE","欢迎来到HADES' STAR"
"TID_WHITE_STAR_SCAN_HINT","如果所有参与者各派遣两艘船，白星任务将达到最佳效果。"
"TID_WHITE_STAR_LBL_PARTICIPANTS","合格参与者"
"TID_WHITE_STAR_LBL_ACTIVE_PARTICIPANTS","参与者"
"TID_WS_PARTICIPANTS_HINT","为了匹配侦测到的恒星大小，可能会排除列表底部的一些合格参与者。"
"TID_WS_NEXT_PARTICIPANT_LEVEL","增加合格参与者数量至{0}人，白星活动成功时就能赢取更多的奖励。"
"TID_SCANNING_WS","正在扫描白星"
"TID_WS_SCAN_TIME_HINT","搜索可能要花费数小时。白星任务将在找到白星{0}小时后开始。"
"TID_UNABLE_TO_USE_WS_SCANNER","无法扫描"
"TID_WS_NO_CORP","您必须加入一个星际集团才能使用白星扫描仪。"
"TID_WS_DIALOG_FIND_CORP","寻找星际集团"
"TID_WS_CANCEL_SEARCH","取消搜索"
"TID_WS_CANCEL_SEARCH_CONFIRM","您确定要取消搜索白星吗？"
"TID_WS_CANTSCAN_REASON_MEMBERS","您需要至少{0}位合格参与者才能开始白星任务。"
"TID_WS_CANTSCAN_REASON_NOT_OFFICER","准备就绪后，请您星际集团中的一位干事开始白星扫描。"
"TID_JUMP_CONFIRM_WS_CARGO_LOST","运输舰和采矿舰在跳跃至白星时会失去搭载的所有货物。是否确定？"
"TID_PLANET_INFO_RELIC_GENERATION_RATE","每日生成圣物"
"TID_PLANET_INFO_RELIC_GENERATION_RATE_DESCR","该星球独立生成的圣物量，按每天调整。"
"TID_PLANET_INFO_HYDRO_PER_RELIC","每圣物所需氢气"
"TID_PLANET_INFO_HYDRO_PER_RELIC_DESCR","在该星球上创造新圣物所需存入的氢气量。更少量的存入仍然会加速圣物生成。"
"TID_WHITE_STAR_PLANET_DESCR","该星球每天都会生成一定量的圣物。圣物可装载至运输舰上。用采矿舰在该星球上存入氢气会加速圣物生成。"
"TID_JUMP_CMD_ERROR_TRANSPORT_TOO_SMALL_FOR_WS","运输舰必须至少有{0}的货物容量才能跳跃至白星。"
"TID_WHITE_STAR_SEARCH_HINT_1","白星中的时间流逝非常缓慢。利用富余的时间与您的星际集团成员协调战略。"
"TID_WHITE_STAR_SEARCH_HINT_2","用采矿舰在白星星球上存入氢气会加速圣物生成。请确保您的采矿行动不受敌军火力威胁。"
"TID_WHITE_STAR_SEARCH_HINT_3","您只能向白星派遣少量船舰。建议您的星际集团提前协商好跳跃舰船的阵容与时间安排。"
"TID_WHITE_STAR_SEARCH_HINT_4","泊靠在星际集团返程星门的船舰会在白星发生超新星爆炸时自动跳跃回安全地带。"
"TID_WHITE_STAR_SEARCH_HINT_5","使用时间机器预览战斗结果，看看自己的船舰到达目的地时，恒星系统将处于何种状态。"
"TID_WHITE_STAR_SEARCH_HINT_6","与装备更重护盾的船舰相比，德尔塔护盾能让您的战斗舰更快抵达战略位置。"
"TID_WHITE_STAR_SEARCH_HINT_7","如果玩家能够参与新白星搜索，在星际集团成员列表中，他们的玩家序号旁边会出现一个淡色的白星图标。正在参加当前白星任务的玩家，序号旁会显示实色图标。"
"TID_WHITE_STAR_SEARCH_HINT_8","您的星际集团中白星任务参与成员越多，越有可能侦测到资源更丰富的白星。"
"TID_WHITE_STAR_SEARCH_HINT_9","您的运输舰在装载圣物时非常脆弱。做好计划，保护他们在整个装载期间不受伤害。"
"TID_WHITE_STAR_SEARCH_HINT_10","在白星中时，要与您星际集团的成员私密交流，请使用恒星系统聊天选项卡。这样，竞争集团的玩家就看不到您的消息。"
"TID_WHITE_STAR_SEARCH_HINT_11","您不能升级尚处于白星中的船舰和其模组。待处理的升级会在船舰返回后生效。"
"TID_CMD_ERROR_CANT_TELEPORT_IN_BARRIER","您无法瞬间传送至敌人屏障范围内"
"TID_WSDIALOG_OPTIN_LABEL","参与白星搜索："
"TID_WSDIALOG_OPTOUT_CONFIRM","您确定要退出白星搜索吗？您将不能参与自己星际集团未来的搜索。"
"TID_WS_PREPARATION_PERIOD","准备阶段"
"TID_WS_PREPARATION_ENDS_IN","结束于：{0}"
"TID_WS_PREPARATION_PERIOD_DESCR","在准备阶段，您可以让船舰先跳跃入系统，下达初步移动指令。准备时间结束后，船舰就会开始移动。\n\n使用这段时间与您的星际集团成员讨论战术。您也可以使用时间机器计划未来船舰指令。"
"TIC_CMD_CANT_USE_MODULE_IN_PREPARATION","在准备时无法激活模组"
"TID_WS_CANNOT_JUMP_MORE","您暂时不能跳跃更多此类船舰"
"TID_WS_CANNOT_JUMP_COOLDOWN","您必须等待冷却完成才能跳跃更多此类船舰"
"TID_WS_JUMP_SHIP_WARNING","白星中的时间流逝非常缓慢。您的船舰可能好多天都回不来。"
"TID_WS_HISTORIC_RESULTS","白星历史成果"
"TID_WS_ACTIVATE_MODULE_CONFIRM","立刻激活{0}？"
"TID_WS_REWARDS_MSG_WINNER","恭喜，您的星际集团取得了白星任务的胜利！您已获得下列资源：\n\n<quad class=''cr''> <c1>{0}</color>    <quad class=''fuel''> <c2>{1}</color>      "
"TID_WS_REWARDS_MSG_LOSS","白星任务已结束。您已获得下列资源：\n\n<quad class=''cr''> <c1>{0}</color>    <quad class=''fuel''> <c2>{1}</color>     "
"TID_WS_REWARDS_CRYSTALS","您的储存空间不足，无法储存在上次白星任务中获得的部分奖励。这些奖励已按较低的比率转换为水晶。您已获得<quad class=''pc''><c3>{0}</color>"
"TID_WS_REWARDS_OVERFLOW","您的储存空间不足，无法储存在上次白星任务中获得的部分奖励。您可以先腾出些空间，在3天之内领取这些奖励。\n\n<quad class=''cr''> <c1>{0}</color>   <quad class=''fuel''> <c2>{1}</color>"
"TID_WS_REWARDS_MSG_DELETE_CONFIRM","此消息中包含尚未领取的奖励。您确定要删除吗？"
"TID_WS_REWARDS_OVERFLOW_WARNING","您的储存空间不足，无法容纳所有奖励。您确定要现在领取奖励吗？"
"TID_INFLUENCE_DECAY","由于过久未取得红巨星胜利，您已失去部分影响力。请务必每三天取得至少一次红巨星胜利，该红巨星须为您的扫描仪能搜索到的最高等级，以避免影响力惩罚。\n\n<quad class=''influence''> <c5>-{0}</color>"
"TID_JUMP_FAIL_NOT_IN_CORP","无法进行跳跃。您不属于任何正在参与的星际集团。"
"TID_JUMP_FAIL_DISABLED","已瘫痪船舰无法进行跳跃。"
"TID_JUMP_FAILED_MODULE_PREP","模组激活时无法进行星际跳跃。"
"TID_STAR_TIME_SLOWDOWN","时间放缓"
"TID_STAR_TIME_SLOWDOWN_DESCR","这颗恒星中的时间流逝比正常速度慢。黄星上的一秒钟相当于这里的{0}秒钟。"
"TID_SHOW_WS_STAT_VALUES","显示白星数据"
"TID_SHOW_BS_STAT_VALUES","显示蓝星价值"
"TID_WS_VERSUS_BRACKET","{0} vs {0}"
"TID_CORP_LEVELS_LABEL","星际集团等级"
"TID_CORP_LEVEL_TITLE","等级{0}"
"TID_CORP_MAX_MEMBERS","最大成员数"
"TID_CORP_PASSIVE_INCOME_BONUS","被动额外收入"
"TID_CORP_ARTIFACT_YIELD_BONUS","私人红巨星神器研究额外奖励"
"TID_CORP_MAX_FLAGSHIP_LEVEL","最大旗舰等级"
"TID_CORP_NEW_FLAGSHIP_MODULE","新旗舰模组"
"TID_MSG_WHITE_STAR_BRACKET_NOT_SUPPORTED","白星任务已不再支持{0}对{0}槽位，您的白星搜索已取消。欲知更多信息，请参见blog.hadesstar.com上的发布说明。"
"TID_WS_SCANNER_SLOT_1","槽位1"
"TID_WS_SCANNER_SLOT_2","槽位2"
"TID_WS_LABEL_STANDINGS","得分"
"TID_WS_LABEL_REWARDS_PROGRESS","奖励进度"
"TID_WS_LABEL_REWARDS_PROGRESS_DESCR","要填满活跃度计量槽，需对敌人战斗舰造成<color=''red''>伤害</color>，存储<color=''#8C65FEFF''>氢气</color>或将<color=''#FFB800FF''>圣物</color>运送出星系。\n\n填满活跃度计量槽，并取得该白星任务的胜利，将奖励最大化。"
"TID_WS_OBJECTIVE","白星目标"
"TID_WS_LABEL_SPECTATE","广播"
"TID_WS_TOGGLE_SPECTATE","允许旁观"
"TID_WS_TOGGLE_SPECTATE_DESCR","如果两个参与星际集团均启用这个选项，该恒星将出现在已激活白星对话中，可供任何人查看。"
"TID_CORP_FLAGSHIP_LABEL","星际集团旗舰"
"TID_CORP_FLAGSHIP_CURRENT_LOCATION","当前恒星"
"TID_CORP_FLAGSHIP_NO_LOCATION","无"
"TID_CORP_FLAGSHIP_NO_LOCATION_HINT","任何干事都可以召唤旗舰，通过星际集团的入口星际跳跃门，前往当前活动的白星。"
"TID_CORP_FLAGSHIP_LOCKED","从白星中取得您第一件圣物，就有机会解锁属于自己星际集团的旗舰！\n\n旗舰是一种战斗舰，可以派往白星任务作战，每次只能部署给一个白星任务。任何星际集团干事都能控制旗舰。"
"TID_CORP_FLAGSHIP_UNLOCK_TITLE","解锁办法"
"TID_CORP_FLAGSHIP_UPGRADE_TITLE","升级办法"
"TID_CORP_FLAGSHIP_UPGRADE_PROMPT","每一位星际集团成员都可以贡献星币，用于升级旗舰。在达到所需的星币量后，旗舰下一次部署时就会应用升级。超过所需的捐款会被存储起来，用于下一次升级。"
"TID_CORP_FLAGSHIP_UNLOCK_PROMPT","每一位星际集团成员都可以贡献星币，用于解锁旗舰。在达到所需的星币量后，旗舰就会自动解锁。超过所需的捐款会被存储起来，用于下一次升级。"
"TID_CORP_FLAGSHIP_CONTRIBUTE_CONFIRM","您确定想为旗舰捐献星币吗？如果您离开星际集团，将无法获得退款。"
"TID_CORP_FLAGSHIP_CONTRIB_SHOW_CHAT_ENTRY","在星际集团聊天中显示捐献情况。"
"TID_CORP_FLAGSHIP_UPGRADE_RELIC_PROGRESS","收集更多的圣物，就有机会解锁新的旗舰等级。"
"TID_CORP_FLAGSHIP_TIMEOUT_LABEL","离旗舰可用还剩："
"TID_CORP_FLAGSHIP_TIMEOUT_TITLE","旗舰冷却"
"TID_CORP_FLAGSHIP_TIMEOUT_HINT","跳跃出白星后，旗舰会进行一次小型冷却，如果被摧毁，冷却时间会延长。在冷却期间，旗舰会被完全修复。"
"TID_FLAGSHIP_LEVEL","等级{0}"
"TID_FLAGSHIP_LOCKED","锁定"
"TID_CORP_FLAGSHIP_STATS_LABEL","升级属性"
"TID_CORP_FLAGSHIP_STAT_MODULE_LEVEL","模组等级（{0}）"
"TID_WS_ONGOING_TITLE","已激活白星"
"TID_WS_ONGOING_NOSTARS","找不到恒星。"
"TID_WS_ENDED","比赛已结束"
"TID_WS_VISIT","查看恒星"
"TID_WS_REPLAY","查看回放"
"TID_TIME_MACHINE","时间机器"
"TID_TIME_MACHINE_MINUTES_INTO_FUTURE","现在起{0}分钟后"
"TID_TIME_MACHINE_HOURS_INTO_FUTURE","现在起{0}小时后"
"TID_TIME_MACHINE_MINUTES_INTO_PAST","{0}分钟之前"
"TID_TIME_MACHINE_HOURS_INTO_PAST","{0}小时之前"
"TID_TIME_MACHINE_HINT","时间机器会向您展示白星的许多可能未来之一。机器不考虑冥犬舰队战术、其他玩家行为或不可预测的模组，如命中注定模组。\n\n您也可以使用该界面计划未来船舰指令。时间机器会考虑您星际集团成员的所有计划指令。"
"TID_FCMD_CANT_SCHEDULE","无法计划该指令。"
"TID_FCMD_ORDER_LIMIT_REACHED","您无法计划更多指令"
"TID_FCMD_WAYPOINT_DOESNT_EXIST_YET","不可将路径点设至尚不存在的目的地。"
"TID_FCMD_UNKNOWN_SHIP","[未知船舰]"
"TID_FCMD_MOVE_TO","移动至{0}"
"TID_FCMD_ACTIVATE_MODULE","激活{0}"
"TID_FCMD_JUMP_OUT","跳跃离开"
"TID_SCHEDULED_ORDERS","已计划指令"
"TID_TIMEMACHINE_BUTTON_NOW","当前时间"
"TID_TM_OBJECT_UNPREDICTABLE","该船舰正处于无法预测的状态，不能接收更多计划指令。"
"TID_TM_COMMAND_TOO_EARLY","命令时间过于接近当前时间，无法计划命令。"
"TID_EMPIRE_OBJECTIVES","目标"
"TID_OBJ_CLAIM_REWARD","获取奖励"
"TID_OBJ_CLAIM_WARNING","储存空间不足，无法获取所有奖励。部分资源将会失去。您确定要立刻获取奖励吗？"
"TID_OBJ_PROGRESS_TITLE","进度："
"TID_OBJ_REPLACEMENT_OBJECTIVE_IN","替换目标可用时间："
"TID_OBJ_REPLACE","立刻替换"
"TID_NEW_OBJECTIVE_TIMER","新目标可用时间："
"TID_NEW_OBJECTIVE_RUSH","立即刷新新目标"
"TID_NEW_OBJECTIVE_RUSH_CONFIRM","您确定要替换该目标吗？"
"TID_OBJECTIVE_SHOW_HOW","立刻显示"
"TID_OBJ_SHOWHOW_HINT","如果在进行最初几个目标时，您需要额外的帮助，请启用“向我展示”"
"TID_NO_OBJECTIVES","您当前没有目标可用。"
"TID_OBJ_LEVEL_INFO","在时间耗尽前完成这个目标将解锁奖励更高、难度更大的目标。"
"TID_OBJ_UPGRADE_BUILDING","升级太空站"
"TID_OBJ_UPGRADE_BUILDING_DESCR","升级您的{0}至等级{1}。"
"TID_OBJ_JOIN_CORP","加入一个星际集团"
"TID_OBJ_JOIN_CORP_DESCR","加入一个已有的星际集团，或创建新集团。"
"TID_OBJ_JOIN_CORP_HINT","点击屏幕边缘的蓝色箭头打开聊天窗口，然后选择星际集团选项卡。"
"TID_OBJ_RESEARCH_ARTIFACTS","神器研究"
"TID_OBJ_RESEARCH_ARTIFACTS_DESCR","研究{0} x {1}（或更高等级）。"
"TID_OBJ_SALVAGE_ARTIFACTS","神器分解"
"TID_OBJ_SALVAGE_ARTIFACTS_DESCR","分解{0} x {1}（或更高等级）。"
"TID_OBJ_DESTROY_CERBERUS","摧毁冥犬船舰"
"TID_OBJ_DESTROY_CERBERUS_DESCR","摧毁{0}个{1}。"
"TID_OBJ_MINE","采集氢气"
"TID_OBJ_MINE_DESC","在您的星球上存入总计{0}单位的氢气。"
"TID_OBJ_MINE_RS","在红巨星中采集氢气"
"TID_OBJ_MINE_RS_DESC","从红巨星周遭小行星带采集总计{0}单位的氢气。总量会在采矿舰通过跳跃门从红巨星返回时更新。"
"TID_OBJ_MINE_HINT","向小行星带派遣任何采矿舰。即便是您离线时，采矿舰也会自动工作。"
"TID_USE_TRADE_MODULE","使用交易模组"
"TID_USE_SUPPORT_MODULE","使用支持模组"
"TID_USE_MINING_MODULE","使用采矿模组"
"TID_USE_SHIELD_MODULE","使用护盾模组"
"TID_USE_SHIPMENT_COMPUTER","使用货运计算机自动装载{0}批货物。"
"TID_USE_SHIPMENT_DRONE","使用运输无人舰获得{0}星币的货运额外奖励。"
"TID_USE_TRADEBOOST","使用贸易增效或贸易爆发，获得{0}星币额外奖励。"
"TID_USE_EMP","使用电磁脉冲使{0}艘敌舰瘫痪。"
"TID_USE_REPAIR","使用远程维修为其他玩家船舰恢复{0}点船体强度点数。"
"TID_UPLOAD_HYDRO_RS","使用氢气上传从红巨星中传输总计{0}单位的氢气。"
"TID_USE_CRUNCH","使用矿物粉碎采集总计{0}单位的氢气。"
"TID_OBJECTIVE_EXPLORE_SECTOR","向您恒星系统中的新星区拓展，对维持健康的经济非常重要。所有新星区都会有更多小行星带可供采集氢气，有的还会有可殖民的星球。"
"TID_OBJECTIVE_DELIVER_SHIPMENTS","您可使用运输舰在星球、卫星和太空站之间运送货物。\n\n您可通过货运获得关键的资源，用来增建基础设施，在恒星系统中航行地更远。"
"TID_OBJECTIVE_RS_TITLE","完成一次红巨星任务"
"TID_OBJECTIVE_RS_MSG","在红巨星发生超新星爆炸之前，使用战斗舰和运输舰获取一个神器。"
"TID_OBJECTIVE_RS_DETAILS","经常进行红巨星任务非常重要，能发展您的经济和科技。在这些任务中获取的神器可供研究，以解锁新的模组，装备到您的船舰上。"
"TID_OBJECTIVE_DO_RESEARCH","研究一个神器"
"TID_OBJECTIVE_DO_RESEARCH_DESCR","建立一个太空研究站，运送并研究您在红巨星中取得的神器。"
"TID_OBJECTIVE_DO_RESEARCH_TUT_TEXT","从红巨星中获得的神器可存于太空研究站。神器储存后会自动开始研究。"
"TID_OBJECTIVE_DO_INSTALL_MODULE","安装一个模组"
"TID_OBJECTIVE_DO_INSTALL_MODULE_DESCR","在2艘运输舰上安装最近发现的货舱拓展模组。"
"TID_OBJECTIVE_DO_INSTALL_MODULE_TUT_TEXT","研发的模组仍需要单独安装到船舰上。"
"TID_OBJ_DELIVER_SHIPMENTS","运送货物"
"TID_OBJ_DELIVER_SHIPMENTS_DESCR","使用运输舰运送{0}个星球货物。"
"TID_OBJECTIVE_UPGRADE_PLANET","升级您的星球"
"TID_OBJECTIVE_UPGRADE_PLANET_DESCR","升级{0}至等级{1}。"
"TID_OBJECTIVE_UPGRADE_PLANET_HINT","选择您的星球，然后点击屏幕底部的升级键。"
"TID_OBJECTIVE_UPGRADE_SHIPYARD_HINT","选择您的船坞，然后点击屏幕底部的升级键。"
"TID_OBJECTIVE_UPGRADE_TO_RS","解锁更高等级的红巨星"
"TID_OBJECTIVE_UPGRADE_TO_RS_DESCR","升级您的红巨星扫描仪至等级{0}。"
"TID_OBJECTIVE_UPGRADE_TO_RS_HINT","选择您的红巨星扫描仪，然后点击屏幕底部的升级键。"
"TID_OBJECTIVE_GAIN_INFLUENCE","获得影响力"
"TID_OBJECTIVE_GAIN_INFLUENCE_DESCR","通过完成红巨星任务获得总计{0}的影响力。"
"TID_OBJECTIVE_GAIN_INFLUENCE_HINT","从您的红巨星扫描仪开始一次新的红巨星搜索。侦测到恒星后，派遣战斗舰和运输舰，击败冥犬舰队，获取神器。您会在红巨星发生超新星爆炸后获得影响力奖励。"
"TID_OBJ_UPGRADE_MINER","升级采矿舰"
"TID_OBJ_UPGRADE_MINER_DESCR","将您的采矿舰模板升级至等级{0}。"
"TID_OBJ_UPGRADE_MINER_HINT","选择您的船坞，然后点击屏幕底部的建造键。在采矿舰按钮的底部选择升级设计。"
"TID_OBJ_SHIPMENTS_HINT","向星球和卫星派遣运输舰，装载货物。星球上方的填充条显示了星球上的货物数量。\n\n使用运输舰装载货物后，选择运输舰，将其移动到闪动的货物目的地。"
"TID_OBJ_REVEAL_SECTOR","探索新星区"
"TID_OBJ_REVEAL_SECTOR_DESCR","使用您的短距扫描仪，在您的恒星系统中发现一个新的星区。"
"TID_OBJ_REVEAL_SECTOR_HINT","选择您的短距扫描仪，然后点击屏幕底部的揭示键。"
"TID_OBJ_CLEAR_CERB_HOME_STAR","消灭冥犬势力"
"TID_OBJ_CLEAR_CERB_HOME_STAR_DESCR","消灭您恒星系统中所有的冥犬船舰。"
"TID_OBJ_CLEAR_CERB_HOME_STAR_HINT","将您的战斗舰派遣至红色的冥犬船舰附近，消灭它们。抱团的战斗舰获胜几率更高。\n\n如果您的船舰上限不足以建造更多的战斗舰，请升级您的船坞。"
"TID_OBJECTIVE_REACH_INFLUENCE_DESCR","达到总计{0}的影响力。"
"TID_OBJ_RESEARCH_HINT","从您的红巨星扫描仪开始一次红巨星搜索。派遣您的战斗舰和运输舰从星球获取需要的神器。将神器带回至您的太空研究站，自动开始研究。"
"TID_OBJ_SALVAGE_HINT","从您的红巨星扫描仪开始一次红巨星搜索。派遣您的战斗舰和运输舰从星球获取需要的神器。将神器带回至您的太空研究站，可以进行分解并回收利用。"
"TID_USE_DESTINY_NO_SANCT","在等级{1}或更高的红巨星中使用{0}次命中注定。船舰上不得装备避难圣所。"
"TID_DELIVER_SHIPMENT_BATCH","运送货物"
"TID_DELIVER_SHIPMENT_BATCH_DESCR","装载至少{0}个目的地相同的货物，然后进行运送。重复{1}次。"
"TID_USE_ALPHA_ROCKET","使用阿尔法火箭对敌舰造成总计{0}的伤害。"
"TID_USE_ENTRUST","使用委任模组，传送数量总计为{0}的等级{1}神器，至处于等级{2}红巨星中的其他玩家船舰。"
"TID_PT_UPGRADE_PLANETS","升级星球"
"TID_PT_UPGRADE_PLANETS_DESCR","将您所有的星球升至等级5。"
"TID_PT_UPGRADE_PLANETS_HINT","选择每个的星球，然后点击屏幕底部的升级键。如果您需要更多星币完成升级，可以使用自己的运输舰运送更多的货物。"
"TID_PT_FILL_RESEARCH","填满太空研究站"
"TID_PT_FILL_RESEARCH_DESCR","用从红巨星中获得的神器填满太空研究站。"
"TID_PT_FILL_RESEARCH_HINT","要获得神器，选择您的红巨星扫描仪，点击底部的扫描仪状态。在新的窗口中，开始一次新的红巨星搜索。\n\n将您的战斗舰和运输舰移动至扫描仪处，然后使用星际跳跃键跳跃至红巨星。\n\n在红巨星中，使用您的运输舰从星球上装载神器，并将它们运回太空研究站。"
"TID_CONSTRUCT_SPACE_STATION","建造太空站"
"TID_OBJ_SECOND_SRS_DESCR","建造第二个短距扫描仪。"
"TID_OBJ_SECOND_SRS_HINT","选择一颗等级为3或更高的星球。点击屏幕底部的建造键。向下滚动建造列表，选择短距扫描仪。"
"TID_OBJ_BUILD_TIME_MODULATOR_DESCR","建造时间调制器。"
"TID_OBJ_BUILD_TIME_MODULATOR_HINT","选择一颗等级为6或更高的星球。点击屏幕底部的建造键。向下滚动建造列表，选择时间调制器。"
"TID_OBJ_EARN_CREDITS","赚取星币"
"TID_OBJ_EARN_CREDITS_DESCR","通过运送星球或卫星货物赚取总计为{0}的星币。"
"TID_OBJ_INSTALL_MODULE","安装模组"
"TID_OBJ_INSTALL_MODULE_DESCR","研究火炮武器并将其安装至一艘战斗舰上。"
"TID_OBJ_INSTALL_MODULE_HINT","点击屏幕左下角按键，打开科技窗口。向下滚动到武器一项，然后选择火炮模组。选择解锁。\n\n模组研究完成后，选择一艘战斗舰，点击模组。选择一个武器栏位，然后点击替换。从安装列表中选择新研发的火炮模组。"
"TID_USE_SALVAGE","使用回收利用，恢复您船舰{0}单位的船体船体强度。"
"TID_USE_SHIPMENTBEAM","使用货运光束，远程装载{0}批货物。"
"TID_USE_BLASTSHIELD","使用防爆护盾，吸收{0}单位的区域性伤害。"
"TID_USE_MININGDRONE","使用采矿无人机交付{0}单位的氢气。"
"TID_USE_GENESIS","使用创世纪创造{0}个新的小行星带。"
"TID_USE_OFFLOAD","使用卸货交付{0}批货物。"
"TID_WIN_BS_WITH_MODULE","巧用模组赢得蓝星胜利"
"TID_WIN_BS_WITH_MODULE_DESCR","使用装备{0}的战斗舰赢得一场蓝星任务。"
"TID_EARN_FRAGMENTS","赢取蓝星碎片"
"TID_EARN_FRAGMENTS_DESCR","通过参加蓝星任务，赢得总计{0}个恒星碎片。"
"TID_PC_SHIPS_LIST","船舰列表"
"TID_RETURN_HOME_TOOLTIP","返回母星"
"TID_VISIT_WS_TOOLTIP","前往白星"
"TID_VISIT_RS_TOOLTIP","前往红巨星"
"TID_VISIT_BS_TOOLTIP","前往蓝星"
"TID_TOGGLE_CHAT_TOOLTIP","切换聊天"
"TID_VERT_SYNC","垂直同步"
"TID_UI_SCALE","用户交互界面尺寸"
"TID_LIMIT_FRAMERATE","限制帧数"
"TID_CONFIGURE_CONTROLS","配置控件"
"TID_VIEW_CONTROLS","查看控件"
"TID_CONTROLS_DIALOG","控件"
"TID_CTRL_DLG_SELECTION_INFO","选择信息"
"TID_CTRL_DLG_SEL_ACTION_1","选择动作 1"
"TID_CTRL_DLG_SEL_ACTION_2","选择动作 2"
"TID_CTRL_DLG_ACTIVATE_MODULE_1","激活模组 1"
"TID_CTRL_DLG_ACTIVATE_MODULE_2","激活模组 2"
"TID_CTRL_DLG_SAVE_SHIP","保存在栏位#中选定的船舰"
"TID_CTRL_DLG_RECALL_SHIP","选择在栏位#中保存的船舰"
"TID_CTRL_DLG_CAMERA_UP","向上移动镜头"
"TID_CTRL_DLG_CAMERA_DOWN","向下移动镜头"
"TID_CTRL_DLG_CAMERA_LEFT","向左移动镜头"
"TID_CTRL_DLG_CAMERA_RIGHT","向右移动镜头"
"TID_CTRL_DLG_OPEN_TECH","打开科技对话框"
"TID_CTRL_DLG_OPEN_LDB","打开排行榜对话框"
"TID_CTRL_DLG_OPEN_MESSAGES","打开消息对话框"
"TID_CTRL_DLG_OPEN_CURRENT_STAR","打开当前恒星对话框"
"TID_CTRL_DLG_OPEN_YOUR_EMPIRE","打开您的帝国对话框"
"TID_CTRL_DLG_OPEN_ADD_RESOURCES","打开添加资源对话框"
"TID_CTRL_DLG_GOTOACTIVE_RS","前往活跃的红巨星"
"TID_CTRL_DLG_GOTOACTIVE_BS","前往活跃的蓝星"
"TID_CTRL_DLG_GOTOACTIVE_WS","前往活跃的白星"
"TID_CTRL_DLG_RETURN_HOME","返回母星"
"TID_CTRL_SELECT_SHIPYARD","选择船坞"
"TID_CTRL_SELECT_RESEARCH","选择太空研究站"
"TID_CTRL_SELECT_RS_SCANNER","选择红巨星扫描仪"
"TID_CTRL_SELECT_BS_SCANNER","选择蓝星扫描仪"
"TID_CTRL_SELECT_WS_SCANNER","选择白星扫描仪"
"TID_CTRL_SELECT_RELAY","选择货运中继"
"TID_CTRL_SELECT_MODULATOR","选择时间调制器"
"TID_CTRL_ZOOMIN","放大"
"TID_CTRL_ZOOMOUT","缩小"
"TID_CTRL_NEXT_SELECTION","下一个选择"
"TID_CTRL_PREV_SELECTION","上一个选择"
"TID_CTRL_REPLAY_FF","回放快进"
"TID_CTRL_REPLAY_REWIND","回放快退"
"TID_CTRL_SHOW_SHIP_MODULES","显示所有船舰模组"
